id,estatus,fecha_nacimiento,cp,auto
18855,contrato_otro_lado,01/01/1977,14620,2018
20059,contrato_otro_lado,07/01/1977,91618,2018
20812,en_seguimiento,10/01/1977,21472,2018
20006,contrato_otro_lado,20/01/1977,22160,2018
17334,no_interesado,02/02/1977,45110,2018
18606,no_interesado,13/02/1977,57800,2018
20715,en_seguimiento,01/03/1977,90730,2018
6201,no_interesado,23/03/1977,76950,2018
12372,no_interesado,28/03/1977,88100,2018
13928,no_interesado,02/04/1977,90280,2018
19125,no_interesado,18/04/1977,97000,2018
14474,no_interesado,04/05/1977,91000,2018
15555,contrato_otro_lado,01/06/1977,89000,2018
15209,cerrado,02/06/1977,5360,2018
15662,no_interesado,10/06/1977,72180,2018
19463,contrato_otro_lado,15/06/1977,44985,2018
20816,asignado,21/06/1977,50120,2018
9974,no_interesado,16/07/1977,54740,2018
14277,contrato_otro_lado,25/07/1977,91270,2018
19570,equivocado,08/08/1977,55016,2018
12949,duplicado,15/08/1977,64619,2018
12948,contrato_otro_lado,15/08/1977,64619,2018
14627,no_interesado,21/08/1977,50000,2018
8619,no_interesado,26/08/1977,37443,2018
13234,no_interesado,14/09/1977,86019,2018
19893,equivocado,21/09/1977,77701,2018
20733,en_seguimiento,29/09/1977,55270,2018
12454,contrato_otro_lado,13/10/1977,14735,2018
10205,contrato_otro_lado,18/10/1977,93398,2018
19898,no_interesado,16/11/1977,62743,2018
20465,no_interesado,07/12/1977,3400,2018
13618,no_interesado,10/12/1977,30470,2018
8308,equivocado,10/12/1977,45200,2018
16671,no_interesado,17/01/1978,90013,2018
11546,cerrado,14/02/1978,68020,2018
13240,contrato_otro_lado,24/02/1978,15440,2018
18290,no_interesado,23/03/1978,45130,2018
19800,no_interesado,19/04/1978,94330,2018
18698,equivocado,06/05/1978,64518,2018
15316,duplicado,02/06/1978,94297,2018
15315,no_interesado,02/06/1978,94297,2018
15314,duplicado,02/06/1978,94297,2018
13276,duplicado,21/06/1978,8000,2018
13275,no_contesta,21/06/1978,8000,2018
17281,no_interesado,10/07/1978,64260,2018
14043,equivocado,06/08/1978,34034,2018
15569,asignado,14/08/1978,7810,2018
16634,no_interesado,16/08/1978,90580,2018
20014,no_interesado,23/08/1978,58760,2018
19258,equivocado,05/09/1978,64000,2018
17545,asignado,09/09/1978,21700,2018
19462,equivocado,11/10/1978,54800,2018
12811,cerrado,20/10/1978,72490,2018
18966,no_interesado,19/12/1978,72706,2018
12481,contrato_otro_lado,28/12/1978,74129,2018
18204,contrato_otro_lado,25/01/1979,45690,2018
20640,no_interesado,28/01/1979,90804,2018
16868,no_interesado,18/02/1979,89310,2018
17803,en_seguimiento,09/03/1979,83480,2018
15866,en_seguimiento,19/03/1979,54680,2018
16872,contrato_otro_lado,05/04/1979,3100,2018
8845,equivocado,08/05/1979,9500,2018
8369,equivocado,08/05/1979,9500,2018
9461,no_interesado,03/06/1979,86000,2018
20449,equivocado,17/06/1979,96570,2018
17645,equivocado,15/07/1979,58130,2018
18869,contrato_otro_lado,12/09/1979,30700,2018
11847,equivocado,18/09/1979,6700,2018
20655,asignado,24/09/1979,31485,2018
8653,no_interesado,24/09/1979,50270,2018
17456,no_interesado,30/09/1979,25650,2018
8679,contrato_otro_lado,04/10/1979,8100,2018
12979,contrato_otro_lado,06/10/1979,72016,2018
7517,no_interesado,07/10/1979,64520,2018
11262,contrato_otro_lado,17/10/1979,56390,2018
7436,no_interesado,18/10/1979,1490,2018
12839,duplicado,23/10/1979,66369,2018
12838,contrato_otro_lado,23/10/1979,66369,2018
18464,no_interesado,27/10/1979,13360,2018
19179,contrato_otro_lado,20/11/1979,1270,2018
19178,duplicado,20/11/1979,1270,2018
13100,no_interesado,01/01/1980,4369,2018
9639,equivocado,02/01/1980,86300,2018
13112,no_interesado,15/01/1980,1840,2018
18940,duplicado,21/01/1980,38090,2018
18939,duplicado,21/01/1980,38090,2018
18938,contrato_otro_lado,21/01/1980,38090,2018
14577,no_interesado,25/01/1980,21290,2018
12956,no_interesado,08/02/1980,14470,2018
11860,cerrado,22/02/1980,52990,2018
6887,no_interesado,31/03/1980,45027,2018
5889,no_interesado,02/04/1980,64370,2018
14232,cerrado,03/04/1980,67193,2018
11685,no_interesado,04/05/1980,45030,2018
17093,contrato_otro_lado,05/05/1980,99000,2018
15212,equivocado,08/05/1980,54030,2018
20253,cerrado,10/05/1980,66430,2018
5197,no_interesado,22/05/1980,50228,2018
12803,contrato_otro_lado,26/05/1980,80199,2018
14159,no_interesado,02/06/1980,57800,2018
18419,no_interesado,20/06/1980,64340,2018
16833,no_interesado,20/06/1980,66188,2018
16187,duplicado,25/06/1980,35600,2018
16186,duplicado,25/06/1980,35600,2018
16185,asignado,25/06/1980,35600,2018
18117,no_interesado,07/07/1980,4300,2018
13197,no_interesado,13/07/1980,57940,2018
11366,no_interesado,26/07/1980,4510,2018
20500,cerrado,18/08/1980,53427,2018
18132,contrato_otro_lado,03/09/1980,31845,2018
10552,equivocado,10/09/1980,94500,2018
20403,equivocado,16/09/1980,54130,2018
11354,no_interesado,23/09/1980,44890,2018
11352,no_interesado,23/09/1980,44890,2018
8776,no_interesado,23/09/1980,57200,2018
12052,no_interesado,25/09/1980,7070,2018
10726,no_interesado,01/10/1980,83400,2018
8754,contrato_otro_lado,10/10/1980,76047,2018
20330,equivocado,15/10/1980,57740,2018
17717,no_interesado,16/10/1980,56615,2018
17497,cerrado,16/10/1980,54414,2018
7366,cerrado,16/10/1980,54414,2018
14308,no_interesado,24/10/1980,45200,2018
19209,no_interesado,25/10/1980,72150,2018
12488,no_interesado,29/10/1980,44300,2018
17550,no_interesado,17/11/1980,53660,2018
18884,no_interesado,19/11/1980,83296,2018
20562,contrato_otro_lado,24/11/1980,52927,2018
13569,asignado,26/11/1980,67150,2018
19357,cerrado,28/11/1980,53570,2018
18314,contrato_otro_lado,28/11/1980,37297,2018
20222,no_interesado,08/12/1980,83284,2018
12244,no_interesado,13/01/1981,38720,2018
16757,no_interesado,16/01/1981,96344,2018
6467,no_interesado,16/01/1981,72495,2018
9289,contrato_otro_lado,18/01/1981,31130,2018
15595,contrato_otro_lado,07/02/1981,6300,2018
16508,asignado,24/03/1981,50220,2018
19584,contrato_otro_lado,08/04/1981,77504,2018
17677,contrato_otro_lado,11/05/1981,3310,2018
14878,en_seguimiento,14/05/1981,3100,2018
19629,no_interesado,26/05/1981,31136,2018
10867,no_interesado,27/05/1981,80240,2018
16299,no_interesado,05/06/1981,85005,2018
16298,duplicado,05/06/1981,85005,2018
16297,duplicado,05/06/1981,85005,2018
16296,duplicado,05/06/1981,85005,2018
9132,equivocado,08/06/1981,97116,2018
20343,en_seguimiento,10/06/1981,25092,2018
20340,no_contesta,10/06/1981,25092,2018
10872,no_interesado,11/06/1981,25060,2018
12747,cerrado,29/06/1981,6900,2018
17155,no_interesado,06/07/1981,14427,2018
18252,contrato_otro_lado,18/07/1981,62070,2018
15226,no_interesado,27/07/1981,44360,2018
7220,no_interesado,06/08/1981,53719,2018
19966,no_interesado,18/08/1981,9440,2018
13604,no_interesado,26/08/1981,4980,2018
13603,duplicado,26/08/1981,4980,2018
13602,duplicado,26/08/1981,4980,2018
18452,contrato_otro_lado,02/09/1981,7370,2018
13147,cerrado,03/09/1981,1830,2018
11082,no_interesado,25/09/1981,71244,2018
10682,no_interesado,25/09/1981,45950,2018
10681,duplicado,25/09/1981,45950,2018
12398,equivocado,01/10/1981,54060,2018
16356,no_interesado,06/10/1981,14710,2018
19708,no_interesado,12/10/1981,72490,2018
20502,no_contesta,31/10/1981,55749,2018
20124,no_contesta,19/11/1981,62157,2018
15531,cerrado,25/11/1981,45200,2018
11404,contrato_otro_lado,06/12/1981,52989,2018
17133,no_interesado,08/12/1981,22010,2018
18705,contrato_otro_lado,18/12/1981,36000,2018
17436,cerrado,18/12/1981,52767,2018
16917,equivocado,18/12/1981,1120,2018
17152,cerrado,25/12/1981,54476,2018
15931,no_interesado,14/02/1982,62210,2018
18360,no_interesado,25/02/1982,80014,2018
17408,no_interesado,04/03/1982,2090,2018
17407,duplicado,04/03/1982,2090,2018
17838,contrato_otro_lado,11/03/1982,52918,2018
17300,contrato_otro_lado,20/03/1982,48330,2018
9456,contrato_otro_lado,24/03/1982,27160,2018
13793,cerrado,27/03/1982,58330,2018
18942,en_seguimiento,28/03/1982,64346,2018
8760,en_seguimiento,12/04/1982,25616,2018
19474,no_interesado,19/04/1982,98400,2018
19761,contrato_otro_lado,29/04/1982,66437,2018
9087,no_interesado,20/05/1982,97219,2018
20559,posible_venta,23/05/1982,83115,2018
16172,no_interesado,30/05/1982,23085,2018
16624,no_interesado,05/06/1982,58170,2018
12634,equivocado,06/06/1982,64000,2018
19454,no_interesado,11/06/1982,25023,2018
9813,no_interesado,11/06/1982,72017,2018
15192,contrato_otro_lado,21/06/1982,1800,2018
19890,no_interesado,26/06/1982,6720,2018
9144,contrato_otro_lado,17/07/1982,11700,2018
8366,contrato_otro_lado,17/07/1982,11700,2018
19849,no_interesado,22/07/1982,78980,2018
20509,en_seguimiento,26/07/1982,72000,2018
9864,cerrado,29/07/1982,52156,2018
10181,equivocado,31/07/1982,82180,2018
17123,no_interesado,02/08/1982,80060,2018
10278,cerrado,04/08/1982,4910,2018
11784,no_interesado,08/08/1982,45699,2018
12353,contrato_otro_lado,19/08/1982,86200,2018
11681,contrato_otro_lado,03/09/1982,45134,2018
16120,no_interesado,27/10/1982,37240,2018
13590,equivocado,01/12/1982,91723,2018
15169,cerrado,04/12/1982,37299,2018
16659,asignado,12/12/1982,90000,2018
16009,no_interesado,26/01/1983,72330,2018
15133,no_interesado,26/01/1983,28500,2018
19113,contrato_otro_lado,27/01/1983,76116,2018
20821,en_seguimiento,18/02/1983,56356,2018
8659,no_interesado,19/02/1983,31060,2018
17634,contrato_otro_lado,24/02/1983,90358,2018
17633,duplicado,24/02/1983,90358,2018
15699,contrato_otro_lado,06/03/1983,66610,2018
10220,contrato_otro_lado,10/03/1983,3100,2018
7469,cerrado,22/03/1983,37358,2018
8178,no_interesado,14/04/1983,77560,2018
16366,no_interesado,21/04/1983,44730,2018
13484,contrato_otro_lado,29/05/1983,53660,2018
19410,contrato_otro_lado,01/06/1983,9400,2018
17097,cerrado,07/06/1983,14739,2018
18618,no_interesado,24/06/1983,44250,2018
18354,no_interesado,28/06/1983,15500,2018
14727,no_interesado,13/07/1983,1560,2018
15085,cerrado,16/07/1983,62430,2018
8287,equivocado,23/07/1983,9740,2018
8572,cerrado,19/08/1983,20263,2018
7237,en_seguimiento,19/08/1983,20263,2018
9551,no_interesado,31/08/1983,3310,2018
17151,no_interesado,15/09/1983,50450,2018
16004,no_interesado,27/09/1983,66646,2018
7573,no_interesado,11/10/1983,82190,2018
19414,no_interesado,29/10/1983,38020,2018
10561,duplicado,31/10/1983,54680,2018
10560,no_interesado,31/10/1983,54680,2018
16394,no_interesado,01/11/1983,81263,2018
14927,no_contesta,02/11/1983,72100,2018
16711,duplicado,13/11/1983,48291,2018
16710,no_interesado,13/11/1983,48291,2018
12106,contrato_otro_lado,24/11/1983,54020,2018
16300,contrato_otro_lado,27/11/1983,51860,2018
7103,equivocado,27/11/1983,55070,2018
15610,cerrado,04/12/1983,97370,2018
17068,no_interesado,05/12/1983,77733,2018
9515,no_interesado,19/12/1983,45016,2018
6889,no_interesado,06/01/1984,76150,2018
18896,contrato_otro_lado,30/01/1984,20210,2018
19254,duplicado,07/02/1984,1210,2018
19171,cerrado,07/02/1984,1210,2018
13691,en_seguimiento,22/02/1984,9800,2018
14357,no_interesado,04/03/1984,20206,2018
18768,no_interesado,10/03/1984,7570,2018
16206,no_interesado,11/03/1984,1530,2018
20198,cerrado,26/03/1984,57900,2018
18046,no_interesado,06/04/1984,6050,2018
18044,asignado,06/04/1984,6050,2018
7120,contrato_otro_lado,10/04/1984,36700,2018
16938,contrato_otro_lado,14/04/1984,62583,2018
13626,contrato_otro_lado,18/04/1984,54800,2018
12246,no_interesado,26/04/1984,66000,2018
12374,no_interesado,07/05/1984,54803,2018
20350,no_interesado,23/05/1984,54910,2018
20594,en_seguimiento,11/06/1984,48290,2018
18179,no_interesado,20/06/1984,29065,2018
17913,posible_venta,11/07/1984,77519,2018
19022,equivocado,14/07/1984,80050,2018
11978,no_interesado,20/07/1984,77712,2018
10293,equivocado,13/08/1984,82191,2018
20264,no_interesado,16/08/1984,53580,2018
19662,no_interesado,22/08/1984,66250,2018
11270,no_interesado,26/08/1984,3660,2018
8418,no_interesado,27/08/1984,7300,2018
15021,no_interesado,20/09/1984,25296,2018
16786,equivocado,21/09/1984,91270,2018
8152,no_interesado,23/10/1984,6970,2018
12864,no_interesado,02/11/1984,59980,2018
17243,asignado,07/11/1984,28983,2018
15562,contrato_otro_lado,18/11/1984,78435,2018
15972,no_interesado,19/11/1984,99100,2018
8358,no_interesado,29/11/1984,31146,2018
16442,asignado,30/11/1984,28130,2018
18992,contrato_otro_lado,03/12/1984,42842,2018
15772,no_interesado,11/12/1984,83401,2018
18516,contrato_otro_lado,13/12/1984,48290,2018
14197,cerrado,20/12/1984,76177,2018
15511,no_interesado,03/01/1985,31207,2018
13797,contrato_otro_lado,05/01/1985,72100,2018
11975,no_interesado,12/01/1985,77500,2018
10940,contrato_otro_lado,16/01/1985,4480,2018
20062,no_interesado,23/01/1985,6300,2018
20061,duplicado,23/01/1985,6300,2018
15371,no_interesado,29/01/1985,31200,2018
15206,no_interesado,29/01/1985,14657,2018
9570,contrato_otro_lado,31/01/1985,9500,2018
20361,no_interesado,13/02/1985,5349,2018
16712,no_contesta,25/02/1985,53125,2018
16056,asignado,26/02/1985,82190,2018
13815,no_interesado,28/02/1985,76180,2018
17899,no_interesado,01/03/1985,81234,2018
6179,contrato_otro_lado,02/03/1985,76905,2018
6179,contrato_otro_lado,02/03/1985,76905,2018
6179,contrato_otro_lado,02/03/1985,76905,2018
14425,duplicado,09/03/1985,72490,2018
14424,equivocado,09/03/1985,72490,2018
20175,no_interesado,13/03/1985,89540,2018
19214,no_interesado,28/03/1985,67286,2018
18543,no_interesado,08/04/1985,2750,2018
14326,no_interesado,10/04/1985,54910,2018
15152,en_seguimiento,15/04/1985,63130,2018
17196,cerrado,21/04/1985,54020,2018
16641,no_interesado,01/05/1985,44990,2018
14925,equivocado,10/05/1985,64000,2018
6473,aceptado,14/05/1985,6450,2018
20307,equivocado,15/05/1985,23040,2018
15012,equivocado,20/05/1985,9330,2018
19399,duplicado,23/05/1985,72390,2018
19398,duplicado,23/05/1985,72390,2018
19397,contrato_otro_lado,23/05/1985,72390,2018
9030,no_interesado,31/05/1985,14300,2018
9030,no_interesado,31/05/1985,14300,2018
15372,no_interesado,02/06/1985,62577,2018
18872,no_contesta,05/06/1985,1140,2018
9902,no_interesado,05/06/1985,45110,2018
14686,no_contesta,06/06/1985,66470,2018
8342,cerrado,16/07/1985,52975,2018
20437,en_seguimiento,24/07/1985,72130,2018
18011,no_contesta,24/07/1985,31000,2018
15757,cerrado,06/08/1985,13000,2018
14450,en_seguimiento,06/08/1985,39350,2018
19033,no_interesado,12/08/1985,55120,2018
16721,no_interesado,18/08/1985,56623,2018
13469,duplicado,23/08/1985,83113,2018
13468,no_interesado,23/08/1985,83113,2018
15990,no_interesado,19/09/1985,36040,2018
15607,no_interesado,19/09/1985,77500,2018
17346,no_interesado,23/09/1985,72308,2018
5140,duplicado,30/09/1985,74670,2018
5139,no_interesado,30/09/1985,74670,2018
20037,en_seguimiento,06/10/1985,30807,2018
19858,contrato_otro_lado,15/11/1985,27015,2018
13605,contrato_otro_lado,17/11/1985,10340,2018
11870,no_interesado,20/11/1985,86126,2018
6462,contrato_otro_lado,26/11/1985,45580,2018
17668,no_interesado,30/11/1985,32250,2018
10925,contrato_otro_lado,07/12/1985,76148,2018
20305,asignado,10/12/1985,96850,2018
18255,no_contesta,28/12/1985,27000,2018
16673,duplicado,30/12/1985,4360,2018
16672,no_interesado,30/12/1985,4360,2018
15651,en_seguimiento,13/01/1986,54160,2018
11869,no_interesado,14/01/1986,50070,2018
13782,duplicado,01/02/1986,52763,2018
13781,no_interesado,01/02/1986,52763,2018
11101,no_interesado,11/02/1986,11560,2018
11100,duplicado,11/02/1986,11560,2018
11095,duplicado,11/02/1986,11560,2018
10233,no_interesado,02/03/1986,72750,2018
17376,equivocado,28/03/1986,45601,2018
10855,no_interesado,28/03/1986,5348,2018
14377,no_interesado,30/03/1986,34120,2018
20417,posible_venta,25/04/1986,20908,2018
20416,duplicado,25/04/1986,20908,2018
16418,asignado,30/04/1986,25015,2018
11649,no_interesado,02/05/1986,82124,2018
4993,no_interesado,02/05/1986,27300,2018
19958,equivocado,28/05/1986,86019,2018
7151,equivocado,07/06/1986,44670,2018
20379,contrato_otro_lado,13/07/1986,77517,2018
7331,no_interesado,29/07/1986,28612,2018
8651,contrato_otro_lado,01/08/1986,17690,2018
8651,contrato_otro_lado,01/08/1986,17690,2018
18333,contrato_otro_lado,06/08/1986,77500,2018
7174,equivocado,10/08/1986,83249,2018
7174,equivocado,10/08/1986,83249,2018
20030,en_seguimiento,26/08/1986,7910,2018
19686,no_interesado,04/09/1986,90342,2018
9782,no_interesado,08/09/1986,80143,2018
6820,no_interesado,11/09/1986,91779,2018
7539,no_interesado,10/10/1986,97510,2018
14865,en_seguimiento,14/10/1986,62553,2018
11891,no_interesado,07/11/1986,57130,2018
16432,no_interesado,18/11/1986,37358,2018
13909,no_interesado,19/11/1986,67140,2018
11910,no_interesado,24/11/1986,89410,2018
7975,equivocado,27/11/1986,7070,2018
19964,no_interesado,05/12/1986,21397,2018
12994,no_interesado,20/12/1986,55540,2018
10291,cerrado,01/01/1987,3100,2018
15397,no_interesado,18/01/1987,4300,2018
17590,en_seguimiento,30/01/1987,90890,2018
18362,equivocado,08/02/1987,28048,2018
17705,cerrado,02/03/1987,58290,2018
11824,contrato_otro_lado,11/03/1987,45130,2018
14832,equivocado,12/04/1987,48389,2018
12660,contrato_otro_lado,26/04/1987,9180,2018
9448,contrato_otro_lado,01/05/1987,64000,2018
11104,contrato_otro_lado,06/05/1987,44690,2018
11593,no_interesado,17/05/1987,58341,2018
19586,no_interesado,19/05/1987,56022,2018
15924,en_seguimiento,20/06/1987,31207,2018
16895,cerrado,27/06/1987,63737,2018
16099,no_interesado,07/07/1987,86280,2018
14951,no_interesado,22/07/1987,50100,2018
17218,equivocado,30/07/1987,78000,2018
19948,cerrado,12/08/1987,55130,2018
9984,no_interesado,21/08/1987,56160,2018
19829,en_seguimiento,04/09/1987,10400,2018
10022,no_interesado,04/09/1987,27390,2018
8735,no_interesado,29/09/1987,2790,2018
8117,no_interesado,08/10/1987,72490,2018
20126,no_interesado,26/10/1987,45130,2018
11194,no_interesado,27/10/1987,22350,2018
20815,asignado,30/10/1987,45100,2018
13687,cerrado,08/11/1987,1408,2018
13512,duplicado,08/11/1987,1408,2018
16853,no_interesado,14/11/1987,48290,2018
7250,contrato_otro_lado,19/11/1987,54883,2018
19818,no_interesado,23/12/1987,45140,2018
11673,equivocado,28/12/1987,44500,2018
11672,equivocado,28/12/1987,44500,2018
19287,equivocado,01/01/1988,44890,2018
19093,no_interesado,15/01/1988,62743,2018
9806,contrato_otro_lado,18/01/1988,97166,2018
13202,no_interesado,01/02/1988,62160,2018
16201,equivocado,06/02/1988,66583,2018
11604,no_interesado,18/02/1988,55100,2018
20092,no_contesta,20/02/1988,76148,2018
11562,no_interesado,26/02/1988,53689,2018
17826,no_interesado,07/03/1988,50850,2018
17303,no_interesado,13/03/1988,66116,2018
7721,cerrado,25/03/1988,11700,2018
17217,no_interesado,27/03/1988,72260,2018
20241,no_interesado,31/03/1988,83287,2018
17689,no_interesado,02/04/1988,45608,2018
16678,no_interesado,04/04/1988,27026,2018
11880,cerrado,23/04/1988,9220,2018
6622,aceptado,23/04/1988,6470,2018
17018,contrato_otro_lado,10/05/1988,56490,2018
18456,asignado,24/05/1988,48343,2018
12005,no_interesado,26/05/1988,9800,2018
18527,no_interesado,01/06/1988,9890,2018
10503,no_interesado,06/06/1988,45138,2018
8752,no_interesado,07/06/1988,52000,2018
20776,cerrado,08/06/1988,83177,2018
19358,en_seguimiento,28/06/1988,20020,2018
12502,no_interesado,28/06/1988,82210,2018
13572,no_interesado,10/07/1988,72756,2018
6392,no_interesado,11/07/1988,11000,2018
16662,no_interesado,15/07/1988,9000,2018
19575,no_contesta,21/07/1988,22400,2018
12229,cerrado,22/07/1988,14390,2018
17410,no_interesado,08/08/1988,20908,2018
19676,en_seguimiento,15/08/1988,37300,2018
20554,no_interesado,19/08/1988,83117,2018
16162,duplicado,21/08/1988,76903,2018
16161,asignado,21/08/1988,76903,2018
14699,contrato_otro_lado,26/08/1988,78170,2018
20050,en_seguimiento,27/08/1988,50260,2018
19310,contrato_otro_lado,27/08/1988,50900,2018
15077,no_interesado,06/09/1988,37000,2018
17656,no_interesado,18/09/1988,29000,2018
5274,no_interesado,26/09/1988,49000,2018
19623,no_contesta,15/10/1988,45080,2018
